Batsman1_T1,Batsman2_T1,Batsman3_T1,Batsman4_T1,Batsman5_T1,Batsman6_T1,Batsman7_T1,Batsman8_T1,Bowler1_T1,Bowler2_T1,Bowler3_T1,Bowler4_T1,Bowler5_T1,Bowler6_T1,Batsman1_T2,Batsman2_T2,Batsman3_T2,Batsman4_T2,Batsman5_T2,Batsman6_T2,Batsman7_T2,Batsman8_T2,Bowler1_T2,Bowler2_T2,Bowler3_T2,Bowler4_T2,Bowler5_T2,Bowler6_T2,Winner_Team1
4.619604565,3.8541021,2.747661843,2.417598821,1.921008862,1.566651509,1.061788226,0.367676737,4.583277516,3.446524554,1.777193323,1.423288476,1.263259981,0.749170198,3.713728227,2.965074333,2.112856543,1.550640865,1.44881346,1.201682929,0.927240838,0,3.00000288,2.380438818,1.229684766,1.077816469,0.642082848,0.45946802,1
3.406513268,3.056590204,1.878702856,1.802634479,1.400774049,0.705524159,0.54851673,0.367605697,4.041057789,3.00895621,2.919739533,1.493316028,1.079256723,0.476636612,3.499112082,3.078611199,2.776359957,2.64473507,2.006458062,1.754168229,1.474692986,0.770720432,2.689217692,1.816891974,1.650549903,1.378381153,0.60614031,0.498629957,0
4.410670252,4.121091803,2.97127554,2.761818714,2.231016882,1.186687822,1.054451873,0.116036274,3.128790753,2.890290904,2.774626635,2.284372391,2.134048229,0.072625634,4.393608272,4.318388003,3.553105979,1.76170567,1.544904841,0.210733048,0.079588256,0.007549217,2.988184941,2.82162223,2.713624729,2.456550946,2.281713902,0.444465329,0
2.912975451,2.721726759,2.47738309,1.907834533,1.751050354,0.783734058,0.696400375,0.076634797,5.226126348,4.827751882,4.634553891,3.815665438,3.564573842,0.121309084,2.901707066,2.852028721,2.346607182,1.163497853,1.020314287,0.139176171,0.052563131,0.004985792,4.991267644,4.713052244,4.53266032,4.103261175,3.811224874,0.742405661,1
4.767160022,4.454176569,3.211427098,2.98504105,1.368107895,0.758019847,0.167219782,-0.102827717,3.294470078,2.737063748,2.627531354,2.163267666,1.885046491,0.068775427,4.748719017,4.667419115,3.840283632,1.904094471,1.669770845,0.22776542,0.086020929,0.008159378,2.829767986,2.672035505,2.569763431,2.326318271,2.160750115,0.420902248,0
5.712535246,4.138804851,3.876205589,3.171091711,1.968077427,1.618663091,-0.173089598,-0.168913951,2.100047103,1.744730611,1.674909614,1.374104552,1.201615534,0.694440495,5.726588131,5.474220869,4.303385323,3.8258994,3.60408765,2.088501589,1.689966497,0.499151561,1.805903675,1.487453531,1.232736634,0.953759045,0.570525647,0.491992519,0
3.959746279,2.868886825,2.686861436,1.421050179,1.196805715,0.663347478,-0.11998016,-0.117085735,3.286681636,3.179071142,2.641331801,2.391592308,2.217379095,1.281472977,3.854785416,3.045113914,2.727761964,2.602331255,1.544194496,1.317859416,0.461327812,0.029416963,3.332491088,2.74484498,2.274807844,1.760001689,1.052808996,0.907889334,0
4.000322313,2.898284681,2.714394054,1.435611865,1.209069538,0.670144886,-0.121209612,-0.118285528,4.078878122,3.388754238,3.253142357,2.668894897,2.359911423,2.074553812,3.894285903,3.076317592,2.755713696,2.628997682,1.560018058,1.331363693,0.466055098,0.029718403,3.507569417,2.889050278,2.394318908,1.852466499,1.108120183,0.95558691,1
4.022256129,3.894923852,3.106439549,2.180793345,1.881692622,1.250452337,0.581785194,0.290703969,3.017119883,2.785612559,2.564955112,1.65394423,1.343917296,0.000942372,4.184713977,3.49018065,2.607067381,2.469192944,1.950111158,1.564510664,0.370583482,0.177260966,4.145838876,3.190663617,2.745719455,2.485860441,2.137753402,0.225249517,0
4.400804039,4.261488098,3.719056961,3.304385888,2.058784978,1.013513492,0.424084116,0.137605635,3.179932105,2.935931998,2.703367258,1.743195683,1.191425778,0.428722981,5.057585253,4.507011472,3.74072147,2.773193081,2.133642609,1.711751969,0.648958706,0.304095245,4.369559929,2.976568612,2.729171269,1.867175371,1.601508759,0.23740461,0
4.250371637,3.992095321,2.419214828,2.068418967,1.769566774,0.722716013,0.609771453,0.271571168,3.201056533,3.079682503,2.935368367,2.176877057,1.525132914,1.092098895,2.703768648,2.09618403,1.831899222,1.73546733,1.468045048,0.98706035,0.088557688,0.03084512,3.436530552,2.82565554,2.386829619,2.237670017,1.789082078,0.445204163,1
4.250371637,3.992095321,2.419214828,2.068418967,1.769566774,0.722716013,0.609771453,0.271571168,3.201056533,3.079682503,2.935368367,2.176877057,1.525132914,1.092098895,2.703768648,2.09618403,1.831899222,1.73546733,1.468045048,0.98706035,0.041126827,-0.078058443,3.436530552,2.82565554,2.386829619,1.908354217,0.500854683,0.11827882,1
4.400804039,4.261488098,3.719056961,3.304385888,2.058784978,1.013513492,0.424084116,0.137605635,3.179932105,2.935931998,2.703367258,1.743195683,1.191425778,0.428722981,5.057585253,4.507011472,3.74072147,2.773193081,2.133642609,1.711751969,0.648958706,0.304095245,4.369559929,2.976568612,2.729171269,1.867175371,1.601508759,0.23740461,0
3.440880137,2.553859892,2.303127574,2.193938235,1.664455964,1.37624692,1.167530108,0.772345047,3.22821402,2.181049218,1.94000459,1.626708559,0.673390908,0.118458978,2.498181821,1.994571047,1.421294043,1.125739293,1.001374166,0.808358141,0.287902099,0.025741326,3.700976316,3.479705851,2.855072898,2.027298189,1.365308948,1.108047054,1
4.491916741,3.333951067,2.945920395,2.263409999,1.916404744,1.714678748,1.112858597,-0.110316867,2.905154936,2.314656262,1.552065475,1.363179414,0.670613411,0.438120682,3.261265809,2.603824231,1.855436473,1.469602827,1.307249658,1.055275779,0.814270366,0.033604162,2.708914729,2.149466528,1.545700786,1.065954553,0.912409407,0.515361782,0
3.937407988,3.508777823,2.565457437,2.158973511,2.01909045,1.55725652,0.315657107,0.150988067,6.283148581,4.83555058,4.161223775,3.767399306,3.239832193,0.034003541,2.714625393,1.538417028,1.497124502,1.38354087,1.214894129,1.046499888,0.390589705,-0.055504923,6.306549772,4.695832896,4.556599695,3.421190754,1.684308068,1.299170402,1
6.606623514,5.887419882,4.304611429,3.622567233,2.418918355,2.236027718,0.5296448,0.253344667,3.160632477,2.690510365,2.055055978,1.64684921,1.416232964,0.149224785,4.55490211,2.581328159,2.516482604,2.321459618,2.038485254,1.755934561,0.733430289,0.491531321,2.756792064,2.048743154,1.557823457,1.018733705,0.638896961,0.28470704,1
7.008388097,6.245447971,5.183585944,3.842864214,2.566018568,2.372005913,0.38868876,0.268751162,2.957199437,1.87709858,1.756362845,1.413416116,1.029472654,0.139619982,5.883487962,4.885690786,4.277672679,3.751368453,2.846017948,2.353215417,1.130583728,-0.144492428,2.110422827,1.681460549,1.374266253,0.990269028,0.487160885,0.318268701,1
4.723710934,4.209483045,3.493779348,2.59012193,1.729517515,1.598751398,0.606117975,0.196484554,2.976550321,2.806208934,2.643693938,2.195539951,1.463049608,0.216879689,3.965519037,3.292995574,2.883186394,2.528453038,1.918239388,1.586086449,0.762022685,-0.097389079,3.278240272,2.611908674,2.134726235,1.53824142,0.756734818,0.494384945,0
8.487580577,7.56361408,6.277635137,4.65394028,3.107603211,2.872642188,1.08907493,0.353044144,0.313095838,0.295178056,0.278083513,0.230943323,0.153894507,0.022813029,7.125258685,5.916866139,4.672937208,3.590311816,3.039878148,1.540355699,0.906426219,-0.174989043,0.344829845,0.274740101,0.224546481,0.161803744,0.079599031,0.052003108,1
2.27833464,1.900797827,1.543023766,1.317472436,1.144638053,0.888205291,0.686803643,0.181333842,6.781475548,5.099521447,4.695225137,2.105915682,1.869135492,1.108481728,2.522715819,2.094881389,1.83641423,1.608507844,1.220312601,1.009009247,0.484770509,0.187171891,4.760402579,3.792808261,3.09988147,2.61390745,1.09887076,0.717906917,1
2.27833464,1.900797827,1.543023766,1.317472436,1.144638053,0.888205291,0.686803643,0.181333842,6.781475548,5.099521447,4.695225137,2.105915682,1.869135492,1.108481728,2.522715819,2.094881389,1.307477787,1.121121385,1.027183705,0.545366823,0.32092249,0.187171891,4.760402579,3.792808261,3.09988147,2.61390745,2.094106083,0.717906917,1
2.27833464,1.900797827,1.543023766,1.317472436,1.144638053,0.888205291,0.686803643,0.169689529,6.781475548,5.099521447,4.695225137,3.051080091,1.974295952,1.108481728,2.522715819,2.094881389,1.307477787,1.121121385,1.027183705,0.545366823,0.378776324,0.240691868,4.760402579,3.792808261,3.09988147,2.233713155,1.860502996,0.717906917,0
3.014066264,2.513824317,2.169313484,1.82559659,1.404579688,1.142827935,1.001643142,0.13848828,4.247431301,3.880241584,3.263497206,2.532613446,0.348164541,0.011497694,1.84731569,1.277697403,1.21961425,1.044815821,0.816225141,0.674396484,0.028099384,-0.053332442,4.893480881,4.023619506,3.398749095,2.717419424,0.713196865,0.168424268,1
3.317492895,3.260696137,1.368221708,0.385916919,0.072113887,0.00855031,-0.029423459,-0.025749928,4.316942991,3.874630012,3.513871795,3.342114171,2.283259288,0.693654534,3.163963583,2.971703487,1.411350073,0.597763976,0.544694395,0.488337481,0.412225353,0,4.073745062,3.981553511,2.997123282,2.150197515,0.237892618,0.043690784,1
3.939924463,3.815198554,3.042853757,2.13615463,1.843176207,0.907372054,0.379671389,0.123194717,3.99614964,3.563602849,3.265410828,2.968947892,1.362991932,0.490459393,3.95553849,2.933574476,2.718176595,2.59318665,1.123585553,0.529243526,0.459706703,0.133717114,2.783833904,2.492890707,2.189188695,2.05126792,0.690910764,0.221220773,0
4.682930869,3.905708919,3.370445169,2.836414955,1.89397622,1.750775638,0.630704617,0.215168143,2.782748233,2.54218012,2.138113707,1.659267707,1.476027991,0.202758733,2.870159747,1.985148329,1.894904995,1.623322061,1.268162533,1.047804473,0.569655111,0.032743342,3.20601425,2.636115637,2.226725371,1.78034524,1.092870264,0.415340667,1
4.100041368,4.029847077,1.690965371,0.476949124,0.209762706,0.083554225,0.00939307,-0.027273019,3.2580222,3.076418645,2.958668819,2.678380915,2.487755843,0.550754971,3.910296717,3.672685252,2.359689055,1.695815228,0.991289438,0.664891048,0.560983254,0.402352808,3.234514063,3.161314866,2.379686813,2.071470936,1.407700238,0.167897272,1
4.957505675,4.800566269,3.828744665,2.41585546,1.408099479,1.141722931,0.47773075,0.155012746,4.002277496,2.977228147,2.728102272,2.480420968,1.138717786,0.431530034,4.977152403,4.252145715,3.615909898,3.325205856,1.41377882,0.665933524,0.224337076,0.036884539,2.380113633,2.082696836,1.828967615,1.713741078,0.577224528,0.184819898,1
5.015103919,4.182751499,3.609520032,3.037609599,2.028321116,1.874962926,0.675442215,0.230430606,2.035642673,1.859661708,1.564078075,1.213791499,1.079747542,0.148322555,3.073748001,2.125960311,2.029315771,1.73846872,1.358116758,1.122128101,0.610062301,0.035065917,2.345271246,1.928377644,1.628899493,1.302362427,0.799459081,0.303831002,0
3.929290617,3.804901343,3.034641103,2.130389154,1.838201479,1.046298362,0.804376053,0.283984993,4.343021466,3.23070196,2.960366127,2.691597852,0.526803108,0.444642176,3.944862501,3.370226351,2.710840244,2.586187646,1.120552999,0.527815099,0.458465956,0.133356212,2.960667019,2.530041403,2.403596807,1.905294122,0.626367991,0.200555005,1
3.053791786,3.001509693,1.259464405,0.355241128,0.156235407,0.062232837,0.006996144,-0.020313484,4.266762265,4.028931106,3.874723896,3.507654006,3.258008112,0.721278243,2.302129822,2.065650978,1.354225803,1.242523704,1.187084056,0.476794916,-0.062761042,-0.082306097,4.19444563,4.100930658,3.118265928,1.147949914,0,0,1
3.956562397,3.831309782,3.055703445,2.145175412,1.850959769,0.911203802,0.572283154,0.28595603,4.615636187,3.43349555,3.146190533,2.860551472,1.561245889,0.472552699,3.97224236,3.393617869,2.729655202,2.604137436,1.12833035,0.531478472,0.461648002,0.134281789,3.146510312,2.62745731,2.109261318,1.976376037,0.665685581,0.213143993,0
4.164402001,4.093105832,3.229859634,1.669800802,0.213055468,0.084865822,0.009540518,-0.032323521,3.689240663,3.435141832,3.18450424,2.882821938,2.67764644,0.592794141,3.139373838,2.816891809,1.846733845,1.463525615,1.290925077,0.568689684,0.451703983,-0.064189594,4.535237036,3.376920192,3.276793246,1.675933013,0.884494805,0.468375518,1
4.675584959,4.59553714,3.62632693,1.874769898,0.239208161,0.095283155,0.010711623,-0.031101471,2.811818585,2.655086611,2.553463256,2.311562284,2.147044338,0.475326124,3.524733945,3.162667045,1.956751473,1.893244785,1.57744733,1.358800256,0.50715093,-0.239628154,3.636535001,2.707750086,2.627464283,1.409588891,0.709223419,0.375562281,1
4.250371637,2.618344654,1.895964401,1.281677667,1.077500971,0.722716013,0.609771453,0.437345063,3.082136786,3.012385987,2.267580268,1.973884376,1.233269938,0.159987667,1.934191248,1.894809465,1.610970426,1.439072214,1.276838288,0.543825072,0.277700907,-0.120115213,4.015109364,2.989635112,2.268880425,1.556331385,0.466491889,0.200669355,0
4.250371637,2.618344654,2.481876741,1.942244272,1.23041056,1.01015716,0.642414234,0.45732859,3.082136786,3.012385987,2.267580268,1.973884376,1.525132914,0,1.924885806,1.64453231,1.480188563,0.773134608,0.649167632,0.543825072,0.463670435,-0.06869378,4.015109364,2.989635112,1.621178526,1.483727153,0.783055736,0.414659457,0
4.250371637,2.533582507,1.997736966,1.843298723,1.23041056,1.01015716,0.642414234,0.45732859,3.082136786,3.012385987,2.267580268,1.626808442,1.423810472,0.159987667,1.924885806,1.64453231,1.480188563,0.773134608,0.649167632,0.543825072,0.463670435,-0.06869378,4.015109364,2.989635112,1.621178526,1.483727153,0.783055736,0.414659457,0
4.663937223,3.521435183,3.038834805,2.557346597,2.297805847,1.600905231,0.598448175,0.426488278,2.869823065,2.668226119,2.092831945,1.541086,1.338823407,1.182403625,4.064360086,3.717545062,2.884585339,2.681239643,1.400249626,1.151647977,0.150201053,-0.092362466,2.763962069,2.322032825,2.249572268,2.036873872,1.888499778,1.091406264,0
2.415949809,2.053669992,1.903847045,1.691354742,1.527765627,1.000755609,0.783988269,0.411951264,3.374666241,3.282520308,2.560651476,2.216905558,1.360854123,0.517186786,3.301266749,2.754222559,1.963537041,1.727667052,1.372793405,1.119562175,0.897277964,0.262749542,5.436569575,4.088181539,3.764065497,1.688269322,1.49844751,0.88864702,1
3.301266749,2.754222559,1.963537041,1.727667052,1.372793405,1.119562175,0.897277964,0.245877137,5.436569575,4.088181539,3.25536186,1.688269322,0.999727897,0.05623792,2.738588258,1.693788659,1.606677907,1.40027704,0.755032833,0.435516072,0.150201031,0.01877211,3.134554432,1.956852635,1.5068451,1.266770477,1.138672273,0.872565739,0
7.476762094,5.645216012,4.871558897,4.099684705,3.683614686,2.566412663,0.959372825,0.683703755,1.443271134,1.341885423,1.052512251,0.77503208,0.673311606,0.594646075,6.515579428,5.959599941,4.624281435,4.298297762,2.244741475,1.846207941,0.240787447,-0.148066355,1.492820369,1.361664265,1.135341995,1.086085427,0.949750962,0.548882325,1
2.415949809,1.943510525,1.739679163,1.591422528,1.06747265,0.881986802,0.549268352,0.359629327,3.374666241,3.282520308,2.772743027,2.458225417,2.07834896,1.20964811,2.738588258,1.693788659,1.606677907,1.40027704,0.755032833,0.435516072,0.150201031,0.01877211,3.134554432,1.956852635,1.5068451,1.266770477,1.138672273,0.872565739,1
1.724978421,1.466312092,1.242123907,1.136269268,0.936598636,0.714535469,0.559764462,0.294131541,4.259885683,4.143568657,3.232344114,1.832345706,1.124156011,0.652851698,2.357091146,2.009366841,1.92637107,1.363014264,1.184205416,0.918908395,0.71054478,0.187602114,6.862653443,5.160565451,3.216253286,2.131124621,1.891510045,1.121750848,0
2.357091146,2.009366841,1.92637107,1.363014264,1.184205416,0.918908395,0.71054478,0.187602114,6.862653443,5.160565451,3.216253286,2.131124621,1.891510045,1.121750848,1.955340972,1.209358272,1.147161546,0.999792159,0.852435213,0.310956719,0.107242931,0.013403211,3.956789381,3.126124265,1.902110435,1.599061073,1.437361022,1.101451235,1
1.724978421,1.466312092,1.242123907,1.136269268,0.936598636,0.714535469,0.559764462,0.294131541,4.259885683,4.143568657,3.232344114,1.832345706,1.124156011,0.652851698,1.955340972,1.209358272,1.147161546,0.999792159,0.852435213,0.375447978,0.107242931,-0.13001756,3.956789381,3.126124265,1.902110435,1.599061073,1.437361022,1.101451235,1
3.406513268,2.045625841,1.633434915,1.459139634,0.658220075,0.551408546,-0.066669056,-0.069651694,4.041057789,3.00895621,2.919739533,1.791789712,1.399983776,0.417339275,4.22929606,3.389592119,2.397610664,2.274615127,2.011307042,0.990140712,0.621859619,0.310728189,2.929953384,2.705134452,2.615034935,2.359452275,1.305090676,0.395020494,1
3.406513268,3.056590204,2.003878375,1.459139634,0.752559103,0.617081321,0.49014093,-0.050001792,4.041057789,3.00895621,2.919739533,1.791789712,1.399983776,0.417339275,4.299316465,4.163213309,3.32041677,2.331010368,1.425691493,0.990140712,0.621859619,0.310728189,2.929953384,2.705134452,2.490851938,2.359452275,1.305090676,0.395020494,0
3.406513268,3.056590204,2.003878375,1.459139634,0.752559103,0.617081321,0.49014093,-0.050001792,4.041057789,3.003160663,1.866447616,1.566389479,1.399983776,0.417339275,4.299316465,4.163213309,3.32041677,2.331010368,2.011307042,0.990140712,0.621859619,0.310728189,2.929953384,2.705134452,2.490851938,2.359452275,1.305090676,0.395020494,0
2.655935155,1.971264908,1.777730477,1.3382862,1.133112438,0.448626046,0.372862751,0.197056047,3.387402264,2.882677778,2.069446415,1.733903309,1.414052669,1.168974128,3.163739681,2.81933182,2.061366136,1.390298237,1.158356908,0.433956706,0.175462608,0.121320153,3.677843782,3.39058118,3.12868646,2.890645885,2.271698719,1.548886152,0
3.97297265,2.999732844,2.588629947,1.745913832,1.454645697,0.573511259,0.484405109,0.152351868,4.233852495,3.788478695,3.087556812,2.396076174,2.131467687,1.755704313,3.335280015,2.475482295,2.232444916,1.680597966,1.422944104,0.526764326,0.329946356,0.08759778,4.143558809,3.526166653,2.531400836,2.120955756,1.608659601,0.908104945,1
3.97297265,2.999732844,2.588629947,1.745913832,1.454645697,0.573511259,0.484405109,0.152351868,4.233852495,3.788478695,3.087556812,2.396076174,2.131467687,1.755704313,3.335280015,2.475482295,2.232444916,1.680597966,1.422944104,0.526764326,0.329946356,0.08759778,4.143558809,3.526166653,2.531400836,2.120955756,1.608659601,1.268044723,1
2.849222522,1.348122785,1.22366329,1.157863834,0.983410555,0.800315675,0.354228167,0.246268247,3.609220053,3.393435424,2.784288652,1.806105357,1.331459597,0.686641797,4.188546638,2.89419475,1.781331764,1.677006708,1.533599778,1.352997242,1.068131716,0.506624618,3.179206296,2.511782404,1.929596751,1.284815678,1.123445527,0.884995476,0
2.849222522,2.27484513,1.320610075,1.189672643,1.111549281,0.921947395,0.726820338,0.265671126,3.464131996,2.863839756,1.881359747,1.42022357,0.621869849,0.545841874,2.94013435,2.124335038,1.781331764,1.677006708,1.533599778,1.352997242,1.068131716,0.506624618,3.179206296,2.511782404,1.929596751,1.284815678,1.123445527,0.884995476,1
3.612960272,3.356502302,3.16482818,2.624806829,0.54791882,0.289656157,0.03882057,0.00426319,3.113084987,2.850019283,2.719648553,2.225591073,1.681565472,0.910243393,3.92268819,2.416482728,1.216662595,1.035865384,0.675313168,0.610301798,0.53817045,0.265003434,3.497796771,3.299121382,3.019938134,1.777614752,1.555798725,0,1
4.20446113,3.888019399,3.319720382,2.98504105,1.367612774,0.209132993,-0.137103623,-0.27020932,3.317381122,2.702603679,2.245458728,2.059066337,1.885046491,0.326690479,2.183847974,1.989086863,1.876650519,1.66135837,0.691716126,0.332890088,0.172439658,-0.052546325,2.776448691,1.73862734,1.408759106,0.904704686,0.698121764,0.562952093,1
5.308017927,4.90851884,4.191056774,3.941718906,3.617791883,1.618663091,0.23468864,-0.22370382,2.114651658,2.057188999,1.674909614,1.374104552,0.234278518,0.165105608,4.119603867,2.713969838,2.459919785,2.30340861,2.013523005,0.818693262,0.373568614,0.163275287,1.76983639,1.108281217,0.898007998,0.576700474,0.445014996,0.275161146,1
2.597563244,2.553859892,1.572853623,1.020118482,0.793448332,0.581214661,0.483059999,-0.095156177,3.429387407,3.162332102,3.049710518,2.481206496,1.55123274,1.28237864,3.323903732,2.944452725,2.460545554,2.347402261,1.017091179,0.468152234,0.234655019,0.026535225,3.755184074,3.151233696,3.007084272,2.460810572,1.859287693,1.0064457,0
2.903060424,2.556976319,2.501740303,1.529163244,0.979313743,0.743857811,0.516635254,0.362295,3.429387407,3.162332102,3.049710518,2.481206496,1.55123274,1.28237864,3.323903732,2.944452725,2.460545554,2.347402261,1.017091179,0.468152234,0.234655019,0.026535225,3.216884398,3.133237289,3.007084272,2.460810572,1.859287693,1.0064457,0
3.519901528,3.100281611,3.033309069,1.854079231,1.18739793,0.901912418,0.756876183,0.469807278,2.220000366,1.828171186,1.362560346,1.137879865,1.014974111,0.881874942,4.030165451,3.570088847,2.983361277,2.846177342,1.233202301,0.567625031,0.284514422,0.032173419,2.212209133,2.154686116,2.067932344,1.692267097,1.278607717,0.692119484,0
4.663937223,4.15621636,3.038834805,2.223026773,1.863615011,1.600905231,1.340689268,0.426488278,3.652848653,2.48834089,1.605297917,0.820121524,0.022239807,0,4.258940269,3.377128938,3.135236456,2.251835661,0.973221082,0.409821262,0.211068235,0.136389788,2.834951944,2.648027394,2.23189812,2.083694321,1.747850423,0.552658861,0
3.835721637,3.418161149,2.836999391,1.828264722,1.532676809,1.316618672,0.467670765,0.02539018,4.907147329,3.34277615,2.920041923,2.070257152,0.029876412,0,3.502643487,2.777423005,2.578485458,1.851957768,0.800397815,0.337045764,0.173587027,0.112169876,3.808404942,3.557295083,2.998277219,2.799183868,2.348019409,0.742428366,0
3.795120045,3.235253923,2.257272541,2.187437002,1.906672857,1.287043179,1.031506342,0.282659149,4.597119822,1.529557562,1.018591524,0.312052758,0.053498628,0,3.050920102,2.561244572,2.386170425,1.510800194,1.053026574,0.856970336,0.379304118,0,3.392309645,2.947653961,1.568519156,1.081071664,0.644022052,0.460855694,1
3.795120045,2.304299052,2.249935202,1.98611756,1.372846057,1.160444635,0.872285436,0.302055584,4.597119822,3.456933666,2.154487598,1.427587058,1.267075249,0.424213135,3.050920102,2.561244572,2.386170425,1.23982947,1.053026574,0.856970336,0.379304118,0,3.392309645,2.947653961,1.568519156,1.081071664,0.644022052,0.460855694,1
3.795120045,2.304299052,2.042863776,1.430047976,1.23780761,0.981321115,0.402740778,0.282659149,4.597119822,3.456933666,2.154487598,1.427587058,1.267075249,0.814873219,3.050920102,2.561244572,2.386170425,1.510800194,1.053026574,0.856970336,0.379304118,0,3.392309645,2.947653961,1.568519156,1.081071664,0.644022052,0.460855694,1
5.663379543,4.966639476,4.446314503,3.121416955,2.693307584,1.325880849,0.832721804,0.416090915,1.603983789,1.480908137,1.363600578,0.762094232,0.600964917,0.216251382,5.074866274,4.400757257,3.492545179,3.153625891,2.643757881,2.271073047,1.901925986,0.605023967,2.536321561,1.549431555,1.020791241,0.929854557,0.802613432,0.412368148,1
4.329130766,3.796537315,3.398796914,2.386035065,2.058784978,1.013513492,0.636538935,0.318063087,4.187531486,3.115035531,2.854378331,2.595232568,1.416438829,0.428722981,3.879266709,3.363972606,2.669728326,2.410655822,2.020908804,1.736025658,1.453846814,0.462484961,3.135776577,2.976568612,2.023740427,1.843456511,1.591198265,0.817528658,0
5.308017927,4.138804851,3.876205589,3.719348678,3.044248043,0.264024721,-0.173089598,-0.306599606,2.114651658,1.722764175,1.367233131,1.296023072,1.201615534,0.010228354,5.717681859,5.370243581,3.450365095,2.782477067,2.553588365,1.358882885,0.864188011,0.615207235,1.859904894,1.754262013,1.701662998,1.264827488,0.827274382,0.234877719,0
3.865296602,3.389766578,3.034641103,2.130389154,1.838201479,0.904923059,0.568338522,0.283984993,4.343021466,3.23070196,2.960366127,2.691597852,1.469033549,0.444642176,3.463632133,3.00354796,2.383686792,2.15237198,1.804383456,1.550023421,1.298077941,0.412933137,3.252213156,3.087093535,2.098885261,1.911907105,1.650282092,0.847884851,1
4.20446113,3.27833183,3.070327937,2.946082165,2.411337479,0.209132993,-0.137103623,-0.2428564,3.317381122,2.702603679,2.144860768,2.03314927,1.885046491,0.016045833,4.528954397,4.253749838,2.733021276,2.203989669,2.022687785,1.076366046,0.684520088,0.487303348,2.917744566,2.752016231,2.519130944,1.984210881,1.124118435,0.368466791,1
4.410670252,3.829268132,2.97127554,2.761818714,2.231016882,0.19349396,-0.12685097,-0.171877049,3.503095787,2.853901681,2.264935033,2.146969666,1.990575752,0.072625634,4.190277721,3.935653048,2.52864506,2.039174608,1.871430538,0.995875045,0.633331455,0.450862646,2.966623805,2.736162224,2.18259541,1.461811839,1.187049184,0.389094414,1
4.400804039,4.261488098,3.398796914,2.144567685,0.974484904,0.716106302,0.424084116,0.137605635,4.187531486,3.115035531,2.854378331,2.595232568,1.804205675,1.259056737,3.486925763,3.128742587,2.051180953,1.845186592,1.706066754,1.344225038,1.104336774,-0.124665103,3.333710223,3.259385306,2.478371617,1.700031209,1.016433594,0.51730245,1
1.724978421,1.337345272,1.242123907,1.136269268,0.936598636,0.714535469,0.503344178,0.294131541,4.259885683,4.143568657,3.232344114,0.783422037,0.621975707,0.242024529,2.60991999,1.939475757,1.897579039,1.698404719,1.113480801,0.996272771,0.391869703,0.274802063,3.918172921,2.834139988,2.404840616,2.008292495,1.751015851,0,0
1.724978421,1.337345272,1.242123907,1.136269268,0.936598636,0.714535469,0.503344178,0.294131541,4.259885683,4.143568657,3.232344114,0.783422037,0.621975707,0.242024529,2.60991999,1.939475757,1.897579039,1.698404719,1.113480801,0.696387192,0.391869703,0.274802063,3.918172921,2.834139988,2.404840616,2.008292495,1.751015851,0,1
2.838008152,2.200257545,2.043595288,1.869438716,1.540932068,1.175584263,0.828123334,0.483917771,2.974655993,2.893432419,2.257129065,0.547059529,0.434322398,0.169004468,4.293951807,3.190908327,3.121978059,2.794287963,1.831946157,1.145725943,0.644720768,0.452116088,2.736039749,1.979065197,1.679287681,1.402380192,1.222725252,0,0
3.952708797,3.134302531,2.909802894,2.089921452,1.597004071,0.414458828,0.195891752,0.053782872,3.969956045,3.699899946,3.46738257,2.854596445,0.828340282,0.578591946,4.328585171,3.857371067,3.201534067,2.741990252,1.729615112,1.485795008,0.527763203,-0.001880198,5.600351501,4.767338142,3.326204236,2.163810082,1.92485169,0.026337686,0
4.158075766,3.297148377,3.060984635,2.198505426,1.679978026,0.435992454,0.075436287,-0.032323521,3.689240663,3.610651305,3.339721226,2.577435598,0.769065757,0.537188958,4.553481175,4.057784668,3.367872995,2.884453119,1.819479008,1.562990985,0.555183672,-0.001977885,5.199600528,4.426196091,3.088187108,2.008971766,1.787112802,0.024453009,1
2.47789734,1.964850005,1.824114353,1.310142252,1.001139305,0.259818388,0.122801774,0.033715723,5.070784759,4.962765317,3.794603214,3.542631761,1.057064929,0.738355079,2.491304513,2.327740235,2.118766799,1.559974115,1.260158232,0.866172045,0.097148727,0.065541443,5.650439708,4.661994843,4.475430152,3.684657586,3.210768118,0.296831066,0
5.792538261,4.831155741,4.16906274,2.811844279,2.556745728,2.196326809,0.780148315,0.245367051,2.154542721,2.045153435,1.720086849,1.334860981,1.187446826,0,4.055060585,3.986835204,2.783984095,2.387179451,1.52880842,0.907335237,0.754105821,0.512499974,1.48076328,1.265989928,1.070693652,0.955934855,0.569146384,0.37183092,1
2.720423266,2.268916991,1.957969851,1.320562119,1.200756948,1.031488837,0.366390955,-0.001305297,6.670445202,5.678262843,3.961762594,2.57726262,2.292644973,0,1.904429572,1.872388021,1.307477787,1.121121385,0.717993703,0.426123364,0.354160288,0.240691868,2.858961273,2.444290877,2.067225552,1.845656741,1.09887076,0.717906917,1
