"Player","Country","CareerBatImpact","CareerBowlImpact","MatchesPlayed","TotalImpact","BatImpactperGame","BatImpactperGame_Z","BowlImpactperGame","BowlImpactperGame_Z","TotalImpactperGame","TotalImpactperGame_Z"
"Aizaz Cheema ","PAK",-3.25,28,5,24.75,-0.65,-0.837359085347853,5.6,2.33756157846981,4.95,1.50020249312196
"Al-Amin Hossain ","BAN",-3.78333333333333,115.720168067227,26,111.936834733894,-0.14551282051282,-0.543475751467723,4.45077569489334,1.71686354375684,4.30526287438052,1.17338779228911
"Alok Kapali ","BAN",-8.24054834054833,6.15,6,-2.09054834054834,-1.37342472342472,-1.25878202368195,1.025,-0.133403833759557,-0.348424723424723,-1.39218585744151
"Aminul Islam ","BAN",0.575,32.4583333333334,10,33.0333333333334,0.0575,-0.425212915584829,3.24583333333334,1.06607209039186,3.30333333333334,0.640859174807031
"Amir Hamza ","AFG",-1.68676470588235,73.8982456140351,18,72.2114809081528,-0.0937091503267972,-0.513298105889155,4.10545808966862,1.53035690796576,4.01174893934182,1.0170588020766
"Anamul Haque ","BAN",43.9962565105007,0,18,43.9962565105007,2.44423647280559,0.965153579822287,0,-0.687008106444826,2.44423647280559,0.27814547337746
"Anwar Ali ","PAK",8.72884729649435,23.6474358974359,16,32.3762831939303,0.545552956030897,-0.140903153790263,1.47796474358975,0.111243207632707,2.02351769962064,-0.0296599461575559
"Arafat Minhas ","PAK",2.71181318681319,6.14166666666667,3,8.85347985347985,0.903937728937729,0.0678698659340363,2.04722222222222,0.418700156343909,2.95115995115995,0.486570022277945
"Arafat Sunny ","BAN",-1.20416666666667,38.3,9,37.0958333333333,-0.133796296296296,-0.536650422027757,4.25555555555556,1.61142480887721,4.12175925925926,1.07477438684946
"Ariful Haque ","BAN",-1.33472222222222,0.45,9,-0.884722222222215,-0.148302469135802,-0.54510082990581,0.05,-0.660003019972374,-0.0983024691358017,-1.20510384987818
"Arshad Iqbal ","PAK",-3.75,14.9,2,11.15,-1.875,-1.55096906126263,7.45,3.33674977795054,5.575,1.78578071668791
"Arshdeep Singh ","IND",5.23315018315018,272.858208763014,59,278.091358946164,0.088697460731359,-0.407039185624742,4.62471540276295,1.81080868079707,4.71341286349431,1.40376949517233
"Asad Ali ","PAK",0,0,2,0,0,-0.458708894046135,0,-0.687008106444826,0,-1.14571700049096
"Asad Shafiq ","PAK",16.5633336239634,0,10,16.5633336239634,1.65633336239634,0.506169482155084,0,-0.687008106444826,1.65633336239634,-0.180838624289742
"Asghar Afghan ","AFG",74.7413937002866,3.95,48,78.6913937002866,1.55711236875597,0.44836940796574,0.0822916666666667,-0.642562234958915,1.63940403542264,-0.194192826993175
"Asif Ali ","PAK",65.2803399895312,0,52,65.2803399895312,1.25539115364483,0.272605106701709,0,-0.687008106444826,1.25539115364483,-0.414402999743117
"Avesh Khan ","IND",2.10833333333333,59.6909663865546,23,61.7992997198879,0.0916666666666663,-0.405309508093329,2.59525940811107,0.714695988244862,2.68692607477774,0.309386480151534
"Awais Zia ","PAK",3.20595238095238,0,5,3.20595238095238,0.641190476190476,-0.0851905917840379,0,-0.687008106444826,0.641190476190476,-0.772198698228864
"Azam Khan ","PAK",3.9825396825397,0,13,3.9825396825397,0.306349206349208,-0.280248608524202,0,-0.687008106444826,0.306349206349208,-0.967256714969028
